Price,Close,High,Low,Open,Volume,price_change,future_up
2025-03-19 18:30:00+00:00,215.5099029541016,217.0590057373047,214.25,214.27000427246094,6058928,0.0057866180842749415,0
2025-03-19 19:30:00+00:00,215.3000030517578,215.67999267578125,214.47999572753906,215.5,5255712,-0.0009739687107950257,1
2025-03-20 13:30:00+00:00,216.9904022216797,217.48989868164062,212.89999389648438,213.99000549316406,7527757,0.007851366214405076,0
2025-03-20 14:30:00+00:00,216.0500030517578,217.2949981689453,215.78759765625,216.97999572753906,4562273,-0.004333828410351348,0
2025-03-20 15:30:00+00:00,214.13999938964844,216.4600067138672,214.02000427246094,215.94000244140625,4420021,-0.008840562995279466,0
2025-03-20 16:30:00+00:00,213.22999572753903,214.50999450683594,213.0,214.13999938964844,5149763,-0.0042495734785801265,0
2025-03-20 17:30:00+00:00,212.75999450683597,213.88999938964844,212.72999572753906,213.25999450683594,3180049,-0.0022041984248014623,0
2025-03-20 18:30:00+00:00,212.6835021972656,213.39999389648438,212.22000122070312,212.77000427246094,4531064,-0.0003595239309329701,1
2025-03-20 19:30:00+00:00,214.1499938964844,214.75999450683594,212.69000244140625,212.69000244140625,5352998,0.006895183143347916,0
2025-03-21 13:30:00+00:00,213.7400054931641,214.41000366210938,211.47000122070312,211.51499938964844,21249328,-0.00191449178148706,0
2025-03-21 14:30:00+00:00,213.4434967041016,214.83999633789062,213.2606964111328,213.7100067138672,7372592,-0.0013872404858340515,1
2025-03-21 15:30:00+00:00,214.65499877929688,215.39999389648438,212.63999938964844,213.44000244140625,3813985,0.005675984951065471,0
2025-03-21 16:30:00+00:00,214.6199951171875,215.47999572753906,214.48480224609375,214.6699981689453,3366634,-0.00016306940117138957,1
2025-03-21 17:30:00+00:00,214.6699981689453,215.03900146484375,214.26010131835938,214.61000061035156,3091390,0.0002329841249437692,1
2025-03-21 18:30:00+00:00,215.30999755859372,215.3699951171875,214.63999938964844,214.6699981689453,4189003,0.0029813173480568445,1
2025-03-21 19:30:00+00:00,218.3600006103516,218.83999633789062,215.00999450683594,215.30999755859375,10148885,0.014165635996200576,1
2025-03-24 13:30:00+00:00,219.7700042724609,221.02099609375,218.5800018310547,221.0,9344812,0.006457243351200459,0
2025-03-24 14:30:00+00:00,219.15750122070312,220.69000244140625,219.02920532226562,219.80999755859375,4668518,-0.0027870184276760357,0
2025-03-24 15:30:00+00:00,219.0,220.0500030517578,218.9600067138672,219.15499877929688,3264720,-0.000718666802759893,1
2025-03-24 16:30:00+00:00,219.2899932861328,219.5,218.82000732421875,219.01499938964844,3057015,0.001324170256314261,1
2025-03-24 17:30:00+00:00,219.75999450683597,219.85000610351562,219.08999633789062,219.32000732421875,2530901,0.002143286219585372,1
2025-03-24 18:30:00+00:00,219.7700042724609,220.47000122070312,219.46580505371094,219.77499389648438,4139018,4.554862520533831e-05,1
2025-03-24 19:30:00+00:00,220.42999267578125,221.00999450683594,219.66000366210938,219.7899932861328,6001386,0.0030030868202655103,1
2025-03-25 13:30:00+00:00,223.3699951171875,223.38999938964844,220.0800018310547,220.80999755859375,8242408,0.013337579000560762,1
2025-03-25 14:30:00+00:00,223.52999877929688,223.89999389648438,222.3000030517578,223.3800048828125,4010970,0.0007163167193759978,0
2025-03-25 15:30:00+00:00,223.1100006103516,223.6999969482422,223.00999450683594,223.5399932861328,2236176,-0.001878934242557584,0
2025-03-25 16:30:00+00:00,222.80999755859372,223.6300048828125,220.72999572753906,223.10000610351562,2317900,-0.0013446418848871433,1
2025-03-25 17:30:00+00:00,223.4900054931641,223.94900512695312,222.60000610351562,222.82699584960938,2529710,0.003051963296178073,0
2025-03-25 18:30:00+00:00,223.4199981689453,223.7100067138672,222.78500366210938,223.5,3423322,-0.0003132458834760321,1
2025-03-25 19:30:00+00:00,223.72999572753903,224.10000610351562,223.2899932861328,223.41000366210938,4310099,0.0013875103443483638,1
2025-03-26 13:30:00+00:00,224.07449340820312,225.02000427246094,222.83999633789062,223.50999450683594,8205828,0.0015397921031725659,0
2025-03-26 14:30:00+00:00,223.72000122070312,224.3155975341797,223.11000061035156,224.0850067138672,3253126,-0.0015820282893788118,0
2025-03-26 15:30:00+00:00,223.6750030517578,223.89999389648438,222.1199951171875,223.7200927734375,3220107,-0.00020113610182270758,0
2025-03-26 16:30:00+00:00,222.0800018310547,223.7899932861328,221.6300048828125,223.6750030517578,2855124,-0.007130887220035298,0
2025-03-26 17:30:00+00:00,221.8350067138672,222.22000122070312,221.4001007080078,222.0800018310547,2219567,-0.0011031840560496997,0
2025-03-26 18:30:00+00:00,220.6000061035156,221.88499450683594,220.60000610351562,221.81500244140625,3054676,-0.00556720343036099,1
2025-03-26 19:30:00+00:00,221.3999938964844,221.8800048828125,220.47000122070312,220.61500549316406,4140037,0.0036264178188345486,1
2025-03-27 13:30:00+00:00,221.6499938964844,222.10000610351562,220.5601043701172,221.3300018310547,5508724,0.0011291779895752363,1
2025-03-27 14:30:00+00:00,222.8000946044922,223.24000549316406,221.39999389648438,221.64999389648438,3784484,0.005188814525954433,1
2025-03-27 15:30:00+00:00,223.19500732421875,223.75999450683594,222.56500244140625,222.8000030517578,2866958,0.0017724979894089277,0
2025-03-27 16:30:00+00:00,223.10499572753903,223.97999572753906,222.72000122070312,223.17999267578125,3509193,-0.0004032867838703602,1
2025-03-27 17:30:00+00:00,224.3699951171875,224.55999755859375,223.0500030517578,223.0800018310547,3521517,0.005669973393125138,1
2025-03-27 18:30:00+00:00,224.7899932861328,224.99000549316406,223.94500732421875,224.35000610351562,3376619,0.001871899888957751,0
2025-03-27 19:30:00+00:00,223.92999267578125,224.99000549316406,223.6999969482422,224.8000030517578,5491814,-0.0038257957917943175,0
2025-03-28 13:30:00+00:00,219.91000366210935,223.8000030517578,219.69500732421875,221.6490020751953,8900229,-0.017951990109213667,1
2025-03-28 14:30:00+00:00,219.97999572753903,220.64999389648438,219.1699981689453,219.88999938964844,4819013,0.0003182759504529731,0
2025-03-28 15:30:00+00:00,218.69000244140625,220.22000122070312,218.35000610351562,219.89109802246094,3075097,-0.0058641390634925905,0
2025-03-28 16:30:00+00:00,218.4900054931641,219.1199951171875,218.2100067138672,218.6699981689453,3059478,-0.000914522593668865,1
2025-03-28 17:30:00+00:00,219.0500030517578,219.16650390625,218.17999267578125,218.5,2307054,0.0025630351252439176,0
2025-03-28 18:30:00+00:00,218.50999450683597,219.14999389648438,218.1103973388672,219.0399932861328,3188030,-0.002465229570411176,0
2025-03-28 19:30:00+00:00,217.8800048828125,218.75,217.67999267578125,218.5,5319689,-0.0028831158293025627,1
2025-03-31 13:30:00+00:00,218.57000732421875,219.30999755859375,216.24000549316406,217.22000122070312,13611371,0.003166891986152498,1
2025-03-31 14:30:00+00:00,219.1300048828125,220.0800018310547,218.39999389648438,218.61000061035156,5127759,0.00256209699331289,1
2025-03-31 15:30:00+00:00,220.9199981689453,220.92999267578125,218.88519287109375,219.10000610351562,3710448,0.008168636180563515,0
2025-03-31 16:30:00+00:00,219.8699951171875,221.02000427246094,219.38999938964844,220.89999389648438,2845575,-0.0047528655642792295,1
2025-03-31 17:30:00+00:00,220.7949981689453,220.8800048828125,219.24169921875,219.85000610351562,2764885,0.004207045400918874,1
2025-03-31 18:30:00+00:00,221.2250061035156,221.73500061035156,220.38999938964844,220.8000030517578,4172283,0.0019475438218090613,1
2025-03-31 19:30:00+00:00,221.9949951171875,224.97000122070312,220.99009704589844,221.2100067138672,11487559,0.003480569521655319,0
2025-04-01 13:30:00+00:00,221.5198974609375,223.38999938964844,218.89999389648438,219.80499267578125,9630525,-0.00214012778080519,1
2025-04-01 14:30:00+00:00,222.87989807128903,223.42999267578125,221.36000061035156,221.49000549316406,4197037,0.0061394061027468805,0
2025-04-01 15:30:00+00:00,222.52999877929688,223.13999938964844,222.14999389648438,222.86500549316406,2944555,-0.0015699006281860717,0
2025-04-01 16:30:00+00:00,222.3385009765625,223.0800018310547,222.19000244140625,222.55499267578125,2079835,-0.000860548257694882,0
2025-04-01 17:30:00+00:00,221.5,222.77499389648438,221.4499969482422,222.3000030517578,2283252,-0.003771281055146125,1
2025-04-01 18:30:00+00:00,221.72999572753903,222.1199951171875,221.14999389648438,221.49000549316406,2520811,0.001038355429070048,1
2025-04-01 19:30:00+00:00,223.13999938964844,223.49000549316406,221.57000732421875,221.7100067138672,4133846,0.006359102012710949,1
2025-04-02 13:30:00+00:00,224.0399932861328,224.10850524902344,221.0500030517578,221.19000244140625,5984058,0.004033314954495548,1
2025-04-02 14:30:00+00:00,224.47999572753903,224.71539306640625,223.4499969482422,224.02000427246094,3704510,0.0019639459676481508,0
2025-04-02 15:30:00+00:00,224.1300048828125,224.60000610351562,223.11000061035156,224.4499969482422,2694881,-0.0015591181904303086,1
2025-04-02 16:30:00+00:00,224.72000122070312,225.19000244140625,223.19000244140625,224.1300048828125,3616264,0.002632384442230684,0
2025-04-02 17:30:00+00:00,222.92999267578125,224.80999755859375,222.9199981689453,224.72000122070312,2445540,-0.007965506119608223,1
2025-04-02 18:30:00+00:00,223.66009521484372,223.9409942626953,222.8614044189453,222.9199981689453,2653899,0.003275030561384895,1
2025-04-02 19:30:00+00:00,223.7899932861328,224.4600067138672,223.5,223.6699981689453,4054405,0.0005807834033348946,0
2025-04-03 13:30:00+00:00,205.63499450683597,207.48989868164062,202.52000427246094,205.52000427246094,32868028,-0.08112515896134942,0
2025-04-03 14:30:00+00:00,204.0500030517578,206.36000061035156,203.3699951171875,205.63499450683594,11492280,-0.007707790490034783,1
2025-04-03 15:30:00+00:00,206.05999755859372,207.0399932861328,203.7042999267578,204.0500030517578,8453124,0.009850499763658815,0
2025-04-03 16:30:00+00:00,204.0050048828125,206.3000030517578,203.84010314941406,206.10000610351562,5727160,-0.009972788023531298,0
2025-04-03 17:30:00+00:00,203.0,204.6051025390625,202.6999969482422,203.99000549316406,6326946,-0.004926373661223726,0
2025-04-03 18:30:00+00:00,202.1999969482422,203.52000427246094,202.13999938964844,202.98280334472656,9806166,-0.003940901732797153,1
2025-04-03 19:30:00+00:00,203.47000122070312,203.86000061035156,201.25,202.1999969482422,11108905,0.006280931214781571,0
2025-04-04 13:30:00+00:00,195.27999877929688,199.8800048828125,192.8000030517578,193.9250030517578,32115307,-0.0402516459049046,0
2025-04-04 14:30:00+00:00,194.4900054931641,197.0399932861328,191.05999755859375,195.2949981689453,19673653,-0.004045438811302038,0
2025-04-04 15:30:00+00:00,192.80999755859372,196.0,192.25999450683594,194.46499633789062,9394432,-0.008638016798397485,0
2025-04-04 16:30:00+00:00,190.9900054931641,193.9761962890625,190.89999389648438,192.77999877929688,8256831,-0.009439303399589205,0
2025-04-04 17:30:00+00:00,188.8800048828125,192.57000732421875,188.83099365234375,190.97999572753906,12240537,-0.011047701710376168,1
2025-04-04 18:30:00+00:00,190.22999572753903,190.86880493164062,187.34500122070312,188.89999389648438,13768216,0.007147346515392838,0
2025-04-04 19:30:00+00:00,188.3800048828125,191.72999572753906,188.05999755859375,190.2100067138672,14314697,-0.009725021743554163,0
2025-04-07 13:30:00+00:00,182.3999938964844,194.13999938964844,174.6199951171875,177.24000549316406,60052232,-0.03174440403082135,0
2025-04-07 14:30:00+00:00,176.36000061035156,185.93980407714844,175.6999969482422,182.3800048828125,22301982,-0.03311399938730619,1
2025-04-07 15:30:00+00:00,178.13999938964844,180.16000366210938,175.75,176.41000366210938,12923106,0.010092984651489001,1
2025-04-07 16:30:00+00:00,181.5399932861328,181.72000122070312,177.10000610351562,178.10000610351562,10820708,0.0190860778496329,0
2025-04-07 17:30:00+00:00,180.3350067138672,183.88999938964844,179.5,181.55499267578125,12360402,-0.006637581892858124,0
2025-04-07 18:30:00+00:00,178.42129516601562,182.3000030517578,178.2801055908203,180.33999633789062,12053848,-0.010611980351036276,1
2025-04-07 19:30:00+00:00,181.58999633789065,182.0,178.43499755859375,178.44000244140625,11790019,0.017759657942885365,1
2025-04-08 13:30:00+00:00,189.3300018310547,190.3350067138672,185.10000610351562,186.72999572753906,25336677,0.042623523593017465,0
2025-04-08 14:30:00+00:00,184.08999633789065,189.92999267578125,184.05999755859375,189.32000732421875,11822751,-0.02767657234715426,0
2025-04-08 15:30:00+00:00,183.3300018310547,185.5399932861328,182.2899932861328,184.07000732421875,7825256,-0.0041283856915343975,0
2025-04-08 16:30:00+00:00,175.02999877929688,183.51499938964844,175.0,183.32000732421875,15712598,-0.045273566622262784,1
2025-04-08 17:30:00+00:00,175.3300018310547,178.60989379882812,174.85000610351562,175.02000427246094,11562913,0.0017140093346861285,0
2025-04-08 18:30:00+00:00,172.88999938964844,177.22999572753906,171.6300048828125,175.31219482421875,15040705,-0.013916628163600842,0
2025-04-08 19:30:00+00:00,172.77000427246094,173.44000244140625,169.21009826660156,172.8699951171875,16156814,-0.000694054703054614,1
2025-04-09 13:30:00+00:00,178.41180419921875,179.4199981689453,171.88999938964844,172.1790008544922,32288949,0.032654973590558134,1
2025-04-09 14:30:00+00:00,179.7550048828125,180.19000244140625,176.8300018310547,178.50999450683594,15996521,0.007528653665168417,0
2025-04-09 15:30:00+00:00,179.58999633789062,181.07000732421875,177.75,179.75,11721052,-0.0009179635639600114,1
2025-04-09 16:30:00+00:00,188.5249938964844,194.49000549316406,179.24000549316406,179.57989501953125,19036631,0.04975220079509879,1
2025-04-09 17:30:00+00:00,190.8000030517578,194.86990356445312,188.1300048828125,188.50999450683594,27276269,0.012067414024278245,1
2025-04-09 18:30:00+00:00,196.05999755859372,198.97999572753906,183.8699951171875,190.7899932861328,30349699,0.02756810494080053,1
2025-04-09 19:30:00+00:00,198.8500061035156,200.61000061035156,195.91000366210938,196.0,20947383,0.01423038141213917,0
2025-04-10 13:30:00+00:00,192.1450042724609,194.7799072265625,189.0,189.1649932861328,25783702,-0.03371889175383913,0
2025-04-10 14:30:00+00:00,188.8592071533203,193.57000732421875,188.69000244140625,192.22000122070312,10331960,-0.017100611757156825,0
2025-04-10 15:30:00+00:00,184.2700042724609,189.22999572753906,183.0,188.85499572753906,16399003,-0.024299598362359842,1
2025-04-10 16:30:00+00:00,188.00999450683597,189.89999389648438,184.1750030517578,184.26499938964844,13927222,0.020296250869159982,1
2025-04-10 17:30:00+00:00,191.75999450683597,192.0,186.0,187.97000122070312,14336457,0.01994574814938166,0
2025-04-10 18:30:00+00:00,189.9850006103516,192.8000030517578,189.02000427246094,191.75,10246898,-0.00925633055554298,1
2025-04-10 19:30:00+00:00,190.44000244140625,192.43499755859375,187.8300018310547,190.0,10417028,0.0023949355454004895,0
2025-04-11 13:30:00+00:00,189.92999267578125,193.25,186.05999755859375,186.17999267578125,17210427,-0.002678060066618193,1
2025-04-11 14:30:00+00:00,193.32000732421875,194.1999969482422,189.63999938964844,189.94000244140625,9778670,0.017848758906785278,1
2025-04-11 15:30:00+00:00,195.80099487304688,197.6699981689453,192.87860107421875,193.2899932861328,11426289,0.01283357880629099,1
2025-04-11 16:30:00+00:00,196.8307037353516,199.35000610351562,195.80999755859375,195.82000732421875,10272519,0.005258956232435663,1
2025-04-11 17:30:00+00:00,197.5800018310547,199.5399932861328,196.03790283203125,196.8524932861328,8204023,0.003806815102945338,1
2025-04-11 18:30:00+00:00,198.3419952392578,198.9438934326172,197.40179443359375,197.60000610351562,6229743,0.003856632256004744,0
2025-04-11 19:30:00+00:00,198.0200042724609,199.0,197.54139709472656,198.35000610351562,9619486,-0.0016234129661168994,1
2025-04-14 13:30:00+00:00,204.75,212.94000244140625,204.61000061035156,211.44000244140625,38852582,0.033986443704339564,0
2025-04-14 14:30:00+00:00,203.6000061035156,206.1999053955078,203.41000366210938,204.8000030517578,11826668,-0.005616575807005586,0
2025-04-14 15:30:00+00:00,201.75,204.3800048828125,201.16209411621094,203.64999389648438,11801459,-0.009086473713438958,1
2025-04-14 16:30:00+00:00,203.86399841308597,204.97850036621094,201.5850067138672,201.72999572753906,8024983,0.010478306880227883,1
2025-04-14 17:30:00+00:00,205.7899932861328,205.80999755859375,203.42999267578125,203.88499450683594,6209694,0.009447449711764477,0
2025-04-14 18:30:00+00:00,205.7100067138672,206.66000366210938,205.38999938964844,205.7899932861328,6862210,-0.0003886805718216202,0
2025-04-14 19:30:00+00:00,202.58999633789065,205.89999389648438,202.32000732421875,205.72000122070312,8409251,-0.015167032590282847,0
2025-04-15 13:30:00+00:00,200.8000030517578,203.5050048828125,199.82000732421875,201.85499572753906,13453371,-0.008835546268273764,1
2025-04-15 14:30:00+00:00,202.1150054931641,203.08999633789062,200.68600463867188,200.7899932861328,6103100,0.006548816839745397,1
2025-04-15 15:30:00+00:00,203.0399932861328,203.35000610351562,201.9600067138672,202.13999938964844,3730153,0.004576541908463128,0
2025-04-15 16:30:00+00:00,201.6044006347656,203.28399658203125,201.11500549316406,203.0500030517578,3893654,-0.007070492015551433,1
2025-04-15 17:30:00+00:00,201.76499938964844,202.7769012451172,201.30499267578125,201.5850067138672,4045655,0.0007966034192565807,1
2025-04-15 18:30:00+00:00,202.8000030517578,203.2899932861328,201.63999938964844,201.71499633789062,4048783,0.005129748297476366,0
2025-04-15 19:30:00+00:00,202.1300048828125,202.95899963378906,201.9199981689453,202.8300018310547,4398627,-0.003303738455932459,0
2025-04-16 13:30:00+00:00,197.07000732421875,200.6999969482422,196.02000427246094,198.36000061035156,13937138,-0.02503338166704816,1
2025-04-16 14:30:00+00:00,198.35009765625,198.98849487304688,196.80999755859375,197.05999755859375,6372057,0.006495612140132723,0
2025-04-16 15:30:00+00:00,196.91000366210935,198.39999389648438,196.3905029296875,198.375,4368116,-0.00726036443216882,1
2025-04-16 16:30:00+00:00,197.75999450683597,197.9199981689453,196.64999389648438,196.91000366210938,3351617,0.004316646330397633,0
2025-04-16 17:30:00+00:00,194.55499267578125,197.80999755859375,193.9199981689453,197.75999450683594,7922500,-0.016206522654125255,0
2025-04-16 18:30:00+00:00,192.57000732421875,194.64370727539062,192.3699951171875,194.5399932861328,5831097,-0.01020269551689379,1
2025-04-16 19:30:00+00:00,194.3000030517578,194.86349487304688,192.57000732421875,192.5800018310547,7049437,0.00898372364200184,1
2025-04-17 13:30:00+00:00,195.63999938964844,197.1999969482422,194.63999938964844,197.14999389648438,11995068,0.006896532768111641,1
2025-04-17 14:30:00+00:00,196.0399932861328,197.09500122070312,194.4199981689453,195.69000244140625,6835084,0.002044540470927503,1
2025-04-17 15:30:00+00:00,197.80499267578125,198.0500030517578,195.9886932373047,196.02999877929688,4703332,0.009003261834804821,0
2025-04-17 16:30:00+00:00,196.6999969482422,198.57000732421875,196.67999267578125,197.8260040283203,4953563,-0.005586288356989266,1
2025-04-17 17:30:00+00:00,198.27999877929688,198.83349609375,196.6699981689453,196.7100067138672,3858649,0.00803254629165262,0
2025-04-17 18:30:00+00:00,197.24220275878903,198.66000366210938,196.8699951171875,198.2899932861328,4857368,-0.005233992469724558,0
2025-04-17 19:30:00+00:00,196.8699951171875,197.6999969482422,195.82000732421875,197.25,4510991,-0.0018870588362710494,0
2025-04-21 13:30:00+00:00,192.1199951171875,193.8000030517578,191.36000061035156,193.26499938964844,8862849,-0.02412759748976756,0
2025-04-21 14:30:00+00:00,190.7350006103516,192.49000549316406,190.60499572753906,192.11000061035156,4480370,-0.0072090076100153055,1
2025-04-21 15:30:00+00:00,191.1300048828125,191.32000732421875,189.8112030029297,190.72000122070312,4469110,0.002070958508909815,0
2025-04-21 16:30:00+00:00,190.61399841308597,191.75,190.13999938964844,191.1199951171875,3331629,-0.0026997669468115104,1
2025-04-21 17:30:00+00:00,190.82000732421875,191.0,190.24000549316406,190.58999633789062,2848270,0.0010807648590758223,1
2025-04-21 18:30:00+00:00,191.10499572753903,191.3800048828125,190.1999969482422,190.81500244140625,3470291,0.0014934933045887,1
2025-04-21 19:30:00+00:00,193.08999633789065,193.4199981689453,191.0500030517578,191.08999633789062,5337999,0.010386963474160904,1
2025-04-22 13:30:00+00:00,198.01499938964844,198.94000244140625,196.0,196.07000732421875,8295438,0.02550625690177899,1
2025-04-22 14:30:00+00:00,198.8300018310547,199.5500030517578,197.8699951171875,197.9499969482422,5248723,0.004115862151444993,1
2025-04-22 15:30:00+00:00,201.3800048828125,201.5500030517578,197.86000061035156,198.8300018310547,6986542,0.012825041634936696,0
2025-04-22 16:30:00+00:00,198.5399932861328,201.52999877929688,198.32029724121094,201.4001007080078,6210265,-0.014102748673247678,1
2025-04-22 17:30:00+00:00,199.8917999267578,200.00999450683594,198.10240173339844,198.51620483398438,3865378,0.006808737213347182,0
2025-04-22 18:30:00+00:00,198.6201934814453,200.5,198.55999755859375,199.8800048828125,6982874,-0.0063614737862104365,1
2025-04-22 19:30:00+00:00,199.66000366210935,199.88999938964844,198.0,198.625,5543168,0.005235168501440235,1
2025-04-23 13:30:00+00:00,206.80499267578125,208.0,204.63009643554688,206.0,15154970,0.0357857802395094,0
2025-04-23 14:30:00+00:00,204.6300048828125,207.9499969482422,204.05999755859375,206.80999755859375,7451699,-0.010517095186278191,0
